fold_id,threshold,validation_f1,test_f1,test_precision,test_recall,test_fpr,selected_on_validation
28,0.8,0.0,0.0,0.0,0.0,0.0,False
28,0.9,0.0,0.0,0.0,0.0,0.0,False
29,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
29,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
29,0.45,0.02185792349726776,0.3333333333333333,0.2,1.0,0.8,False
29,0.5,0.0,0.0,0.0,0.0,0.0,False
29,0.6,0.0,0.0,0.0,0.0,0.0,False
29,0.7,0.0,0.0,0.0,0.0,0.0,False
29,0.8,0.0,0.0,0.0,0.0,0.0,False
29,0.9,0.0,0.0,0.0,0.0,0.0,False
30,0.1,0.6691588785046729,0.4444444444444444,0.2857142857142857,1.0,1.0,True
30,0.15,0.622093023255814,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.2,0.4731182795698925,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.25,0.37751004016064255,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.3,0.24324324324324326,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.35,0.1477832512315271,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.38,0.09326424870466321,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.4,0.07329842931937172,0.4444444444444444,0.2857142857142857,1.0,1.0,False
30,0.45,0.02185792349726776,0.5,0.3333333333333333,1.0,0.8,False
30,0.5,0.0,0.0,0.0,0.0,0.0,False
30,0.6,0.0,0.0,0.0,0.0,0.0,False
30,0.7,0.0,0.0,0.0,0.0,0.0,False
30,0.8,0.0,0.0,0.0,0.0,0.0,False
30,0.9,0.0,0.0,0.0,0.0,0.0,False
31,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
31,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
31,0.45,0.02185792349726776,0.3333333333333333,0.2,1.0,0.8,False
31,0.5,0.0,0.0,0.0,0.0,0.0,False
31,0.6,0.0,0.0,0.0,0.0,0.0,False
31,0.7,0.0,0.0,0.0,0.0,0.0,False
31,0.8,0.0,0.0,0.0,0.0,0.0,False
31,0.9,0.0,0.0,0.0,0.0,0.0,False
32,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
32,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
32,0.45,0.02185792349726776,0.3333333333333333,0.2,1.0,0.8,False
32,0.5,0.0,0.0,0.0,0.0,0.0,False
32,0.6,0.0,0.0,0.0,0.0,0.0,False
32,0.7,0.0,0.0,0.0,0.0,0.0,False
32,0.8,0.0,0.0,0.0,0.0,0.0,False
32,0.9,0.0,0.0,0.0,0.0,0.0,False
33,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
33,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
33,0.45,0.02185792349726776,0.3333333333333333,0.2,1.0,0.8,False
33,0.5,0.0,0.0,0.0,0.0,0.0,False
33,0.6,0.0,0.0,0.0,0.0,0.0,False
33,0.7,0.0,0.0,0.0,0.0,0.0,False
33,0.8,0.0,0.0,0.0,0.0,0.0,False
33,0.9,0.0,0.0,0.0,0.0,0.0,False
34,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
34,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
34,0.45,0.02185792349726776,0.3333333333333333,0.2,1.0,0.8,False
34,0.5,0.0,0.0,0.0,0.0,0.0,False
34,0.6,0.0,0.0,0.0,0.0,0.0,False
34,0.7,0.0,0.0,0.0,0.0,0.0,False
34,0.8,0.0,0.0,0.0,0.0,0.0,False
34,0.9,0.0,0.0,0.0,0.0,0.0,False
35,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
35,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
35,0.45,0.02185792349726776,0.0,0.0,0.0,0.8,False
35,0.5,0.0,0.0,0.0,0.0,0.0,False
35,0.6,0.0,0.0,0.0,0.0,0.0,False
35,0.7,0.0,0.0,0.0,0.0,0.0,False
35,0.8,0.0,0.0,0.0,0.0,0.0,False
35,0.9,0.0,0.0,0.0,0.0,0.0,False
36,0.1,0.6691588785046729,0.2857142857142857,0.16666666666666666,1.0,1.0,True
36,0.15,0.622093023255814,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.2,0.4731182795698925,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.25,0.37751004016064255,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.3,0.24324324324324326,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.35,0.1477832512315271,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.38,0.09326424870466321,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.4,0.07329842931937172,0.2857142857142857,0.16666666666666666,1.0,1.0,False
36,0.45,0.02185792349726776,0.0,0.0,0.0,0.8,False
36,0.5,0.0,0.0,0.0,0.0,0.0,False
36,0.6,0.0,0.0,0.0,0.0,0.0,False
36,0.7,0.0,0.0,0.0,0.0,0.0,False
36,0.8,0.0,0.0,0.0,0.0,0.0,False
36,0.9,0.0,0.0,0.0,0.0,0.0,False
